3;329.7124;376.7827;407.9781;454.3218;488.1974;528.0366;563.0904;607.1296;644.3638;689.3681;721.4020;749.1288;800.1304;836.5491;861.7620;916.5924;951.0006;988.5513;1015.5660;1067.1880;1087.3603;1139.4086;1158.2327;1213.5818;1247.3151;1284.5718;1322.9732;1362.8759;1393.7759;1436.2414;1470.2447;1520.6530;1539.1685;1575.4688;1632.1555;1660.2278;1689.2212;1744.0745
3;336.4312;377.3459;411.4325;451.1368;485.7219;528.1504;561.2165;607.0027;647.7780;687.7523;719.8093;745.2824;795.6367;824.1984;863.5011;918.8541;951.6008;989.9244;1015.6579;1066.0324;1086.4120;1137.6295;1158.6745;1213.6556;1245.9408;1283.6450;1327.7762;1365.3647;1394.5395;1432.2105;1476.8107;1527.2616;1539.9938;1577.2947;1633.1819;1660.0331;1688.3252;1736.8541
3;330.0145;381.7419;407.4516;449.2045;486.1920;529.2535;562.2086;607.3474;649.2479;689.0951;720.6705;746.0513;793.9216;825.4960;863.1986;916.4874;953.0319;991.5542;1016.8511;1067.3866;1087.3972;1138.0492;1158.0156;1214.5930;1245.0352;1287.1395;1327.7221;1365.3642;1396.5345;1433.5128;1468.4499;1520.5138;1541.1272;1578.9326;1632.9245;1659.8306;1690.0966;1748.0894
3;329.7451;378.2068;407.3180;451.9517;485.3141;528.8548;563.9656;607.0810;640.2329;687.4484;720.3996;746.0079;799.0898;830.9750;865.5446;919.2440;952.2735;990.4444;1014.0502;1066.5670;1085.3569;1137.1667;1159.3068;1214.7451;1245.9571;1282.1456;1326.7934;1366.4943;1396.3057;1437.5381;1474.9529;1527.3787;1540.1808;1576.1881;1633.4271;1659.5539;1686.9387;1741.8795
3;331.6373;379.5824;407.1459;448.6226;489.4709;531.5021;565.1715;606.5980;648.7429;688.6607;720.6157;747.4898;794.2176;826.3409;863.7744;916.8500;952.0391;989.2777;1015.1029;1065.7422;1087.9230;1137.4473;1158.5108;1214.1983;1249.4278;1288.0264;1322.5649;1360.1656;1395.9289;1433.5287;1469.9998;1521.4423;1538.5896;1576.5435;1633.8409;1660.2291;1687.6899;1742.5937
3;330.0401;380.6244;409.3233;453.0232;492.2506;531.7586;560.4009;606.9136;646.4725;685.6787;719.4751;745.1713;795.0017;823.2532;861.7554;916.4235;953.5289;990.6941;1016.1094;1066.0425;1085.3622;1137.4522;1158.3504;1213.6541;1250.2416;1283.8550;1325.2127;1361.9689;1392.9941;1436.3337;1474.8970;1523.5009;1540.5824;1580.1319;1634.3290;1660.0155;1682.4718;1746.9062
3;335.0883;382.8345;412.1580;452.7341;492.1268;528.9443;568.2456;606.6401;646.2164;685.7054;719.8919;750.4012;794.6954;830.6365;866.0457;918.6146;951.1689;987.9758;1017.6335;1067.8928;1089.4997;1139.5151;1162.9667;1215.6193;1255.3615;1294.9025;1318.4609;1363.5679;1401.0083;1440.7456;1481.4013;1526.7687;1538.2861;1578.3586;1635.7764;1661.6795;1685.0037;1751.4351
3;326.9623;376.5128;411.3117;455.2859;487.6130;524.4929;560.2160;606.4531;649.7722;686.3089;719.1393;747.4801;788.7667;823.0807;860.2503;905.6202;951.1832;982.6149;1011.3467;1067.5768;1092.1592;1147.9639;1160.1992;1213.8766;1249.7868;1281.8388;1326.4686;1358.6909;1396.4161;1435.2102;1473.4159;1520.8635;1538.8581;1576.1540;1633.2090;1659.9088;1689.7119;1745.4245
3;323.9993;375.3275;409.7626;452.9978;486.8856;526.7031;561.3141;606.6742;645.6317;687.4368;720.8852;747.7304;793.5236;827.3064;863.0666;912.4209;952.2917;988.1608;1015.2100;1067.2256;1090.7586;1155.7518;1214.7243;1250.0866;1282.3820;1318.8401;1364.9129;1395.0783;1427.9709;1470.7072;1520.6843;1540.3060;1577.9612;1633.5376;1660.2612;1690.8368;1751.5016
3;334.0354;378.3317;410.3105;452.7032;486.1351;528.1825;563.9549;606.8118;645.6946;688.1396;719.1530;744.1483;794.6272;825.5344;863.8974;917.5995;951.7585;988.9677;1012.6829;1066.7527;1086.2856;1139.4001;1158.2650;1212.9116;1248.6878;1288.1940;1322.4040;1363.9582;1394.6977;1436.9778;1477.6295;1524.1702;1539.8976;1578.8658;1632.7488;1659.5757;1689.8498;1743.6540
3;335.5816;378.0697;409.5190;452.5490;485.9597;526.2025;565.6907;607.1316;647.2440;690.4500;720.1264;744.2609;797.0333;825.9021;862.1500;920.6533;953.2798;989.4740;1014.8548;1066.9937;1086.0382;1141.8306;1157.5875;1213.4215;1247.6413;1286.9979;1323.8287;1364.2725;1394.3824;1437.3727;1475.5655;1524.5611;1539.0936;1578.1629;1633.7360;1660.5744;1689.7863;1743.0216
3;330.2496;381.3035;409.1256;447.4690;482.5656;530.5043;565.8303;606.7630;647.7241;689.7967;719.7937;744.7006;795.0846;827.2446;863.0861;920.7351;954.4656;989.2326;1015.8043;1067.4046;1086.9418;1143.5732;1156.2932;1213.9703;1248.2034;1281.7906;1324.6039;1363.3716;1395.6467;1434.2652;1472.3870;1522.5243;1539.4904;1578.4866;1631.8692;1659.1126;1691.4546;1744.6215
3;334.3449;379.2145;409.9304;450.7045;484.9918;526.2362;563.4487;607.0470;645.6020;689.3671;719.1778;743.6744;794.4982;824.2758;860.5956;917.4500;952.5544;989.8381;1013.7096;1067.5586;1086.8323;1141.2451;1157.5738;1213.8490;1250.4869;1288.2726;1323.6529;1364.7910;1395.6171;1437.7783;1475.9012;1523.1289;1539.6358;1578.4057;1633.1948;1659.8068;1687.8460;1744.9693
5;336.0414;376.9878;416.5900;455.3617;486.5112;529.8552;563.4476;607.9977;636.6515;681.1227;717.5790;737.0882;792.5492;823.1996;863.0282;906.5670;944.7654;992.5419;1008.2974;1054.6445;1091.0896;1131.7302;1180.8459;1205.7582;1294.9522;1310.0280;1360.7631;1394.4082;1433.6538;1476.8504;1511.0956;1543.4748;1583.4907;1629.4167;1657.0874;1690.9209;1743.0742
5;333.4581;376.1478;414.4262;451.9197;487.4676;531.6400;563.6416;606.7807;636.4956;680.4087;717.5306;739.2025;788.1345;822.5383;863.6605;911.9466;943.3443;990.9889;1007.9645;1051.4585;1091.0663;1129.8869;1180.7994;1205.0872;1246.3741;1292.4507;1311.0090;1354.8850;1397.8021;1434.4476;1478.1836;1515.4844;1545.2647;1582.7446;1625.2271;1656.2846;1691.6170;1749.6249
5;329.8444;376.5119;415.7340;451.6352;489.4833;531.0445;566.3848;605.9693;639.9212;681.4306;717.9224;733.8288;790.1002;825.4401;861.6588;913.4345;943.4579;990.5872;1007.6054;1046.9490;1089.4593;1180.4642;1205.9458;1251.8301;1295.1708;1311.3786;1366.2896;1398.3160;1435.0647;1485.5134;1514.9912;1543.8531;1577.7634;1625.6221;1657.2637;1692.4905;1741.0338
5;331.3079;378.4870;417.4748;455.4313;485.7619;529.6071;563.4703;606.2802;634.2504;681.6035;717.5588;731.1828;785.5898;821.9087;865.1315;908.2711;942.2194;994.2624;1010.4237;1055.6177;1089.8077;1127.6500;1180.1965;1206.0309;1250.5085;1292.4673;1310.6049;1361.5752;1406.0447;1437.8144;1478.2755;1516.7868;1546.3834;1586.1616;1625.9001;1656.4632;1691.9615;1750.9720
5;337.5094;379.7987;417.4678;451.6122;489.7583;532.5326;563.3281;604.6064;631.8226;678.2224;718.5943;743.6571;786.8110;820.3396;860.0149;906.1551;938.0115;989.7514;1008.6455;1048.1112;1089.1224;1120.3100;1179.5281;1207.9563;1251.3090;1290.9791;1310.3904;1357.0518;1392.7252;1435.1384;1468.9249;1511.8315;1543.5878;1583.5372;1642.7160;1657.7441;1683.2351;1757.6849
5;331.4226;377.0542;415.6634;450.2981;489.4270;531.8768;566.5381;606.9664;641.9497;682.8055;719.1449;742.1313;787.4237;820.9256;862.0353;910.0487;947.2979;993.6152;1010.9041;1053.1762;1088.5082;1117.9467;1179.8306;1207.0978;1255.2446;1288.7885;1310.5308;1362.2136;1389.1659;1434.5291;1484.3962;1516.1845;1542.2924;1572.4406;1630.5705;1656.9913;1688.3725;1744.7113
5;334.7403;383.0954;412.5478;447.2495;483.5040;531.2299;568.0262;603.4079;643.4556;684.5828;719.0963;736.9944;787.3198;825.7237;865.9659;908.1682;944.0607;995.2388;1007.6264;1045.5931;1090.2997;1122.4962;1180.7071;1210.7418;1258.2188;1293.9662;1311.9446;1363.1773;1389.9028;1432.6115;1475.8175;1516.3540;1545.6221;1589.9659;1627.1300;1653.6757;1685.1013;1743.4604
5;330.9455;378.3690;414.3099;451.7659;488.7674;532.1358;562.6691;605.2892;646.2663;683.1071;718.1395;738.5974;785.8369;823.5514;866.4770;907.3376;940.1798;987.8357;1010.4003;1049.8359;1091.4429;1181.4455;1206.9358;1293.8096;1310.6574;1360.6301;1393.0057;1433.7119;1473.6145;1516.8989;1544.5443;1586.1335;1629.0350;1655.3457;1686.8417;1752.3876
5;331.3754;377.0100;412.0893;449.4051;486.8154;531.6453;564.3383;604.3198;640.4369;679.9166;719.7748;751.1104;788.5976;826.8915;866.9880;906.8102;941.2292;991.2619;1012.3286;1053.8965;1091.6924;1129.8878;1179.7770;1207.7497;1246.8666;1293.6885;1311.1610;1360.7280;1392.4215;1434.7419;1468.5723;1516.9416;1546.0592;1589.4765;1630.9588;1657.8978;1689.0519;1742.9195
5;336.7025;378.9060;410.9819;450.1296;489.9452;531.1046;557.3406;603.8955;640.7138;681.9308;718.5824;738.7764;781.7223;818.2618;859.0896;903.1980;945.2626;992.3676;1011.5158;1053.6089;1091.4537;1180.1144;1207.8807;1252.7301;1289.9504;1310.3686;1357.1765;1388.3899;1431.8061;1465.5502;1518.0564;1546.5157;1585.1338;1645.7262;1657.7362;1678.8568;1757.4666
5;333.2265;377.9205;414.8178;449.1749;488.6044;530.3461;564.1334;603.7108;641.3501;679.2851;719.1745;747.9097;786.8028;825.9356;866.9249;906.2388;942.8596;986.2201;1015.5416;1051.7508;1091.0026;1124.2230;1178.2817;1207.8500;1252.5333;1291.1573;1310.9315;1355.2856;1392.4965;1431.3234;1468.7201;1518.4154;1547.7104;1591.0601;1625.5421;1657.6014;1690.6511;1739.1073
5;334.3904;376.3727;413.6226;449.9638;488.2183;532.7146;561.4592;605.2511;639.8634;681.9372;716.9065;735.2004;790.8138;820.9444;867.4354;905.4024;940.5538;989.6896;1011.4506;1050.8456;1092.5799;1125.7703;1180.8653;1209.1182;1252.6892;1294.1544;1311.9327;1356.5178;1396.0805;1432.3019;1469.2865;1521.8876;1546.7657;1589.7848;1655.3274;1691.6045;1740.9673
5;329.5165;375.8123;414.8164;451.3105;485.7043;531.6212;564.0302;604.9028;644.6364;682.3238;716.7191;735.2769;788.6448;823.2978;863.5291;905.7119;942.0601;988.4951;1010.8913;1050.4201;1091.6885;1118.7967;1180.6348;1208.7552;1295.2141;1312.2726;1360.1299;1396.1399;1435.7126;1473.7045;1522.4793;1547.4774;1590.4142;1654.3987;1691.7462;1747.0100
5;335.8730;378.8282;414.5349;450.0632;489.0190;532.3528;567.0756;605.2969;640.2032;681.0511;718.1063;739.9934;784.3010;820.3518;865.8912;902.1457;940.1118;990.6677;1015.4778;1052.1659;1091.5126;1120.6943;1180.7385;1211.2595;1251.5066;1294.5175;1310.4246;1361.6314;1388.7095;1432.8837;1473.5863;1519.5828;1544.8295;1589.3528;1627.3116;1654.1229;1684.5583;1742.3713
5;334.2869;376.3216;414.7029;450.4035;489.1024;531.4341;563.3103;604.5361;643.0805;682.7571;717.0504;735.5881;788.0509;823.6058;865.8526;905.3884;942.1864;988.5375;1010.3080;1051.4416;1090.9443;1116.0890;1180.3992;1207.5945;1250.8480;1293.9788;1311.6452;1361.1131;1393.5132;1431.9722;1470.3892;1521.1970;1547.3907;1591.6377;1626.3437;1654.5137;1688.4774;1742.9955
5;329.5692;377.8459;412.5421;446.8946;492.6949;533.0518;564.5558;604.7199;645.8276;682.2386;719.4963;750.3949;788.7649;824.1270;867.5229;905.6455;946.0535;992.9800;1016.3006;1059.7562;1089.6792;1114.8214;1179.6816;1211.1604;1253.0513;1289.0240;1310.8212;1349.4305;1390.7421;1435.2040;1469.3951;1516.0042;1543.9900;1585.5875;1642.9218;1658.2690;1676.4234;1745.9893
5;336.1026;376.3520;412.1067;451.1726;488.8947;531.5646;563.6491;604.8017;642.4589;681.8917;719.8261;751.7471;789.7584;826.3455;864.9270;906.6822;942.6822;988.5133;1015.5177;1053.8180;1092.1417;1128.3152;1179.2135;1208.4421;1249.8266;1295.7121;1312.2865;1359.5542;1390.7266;1434.4882;1470.0744;1516.5277;1544.8693;1588.8072;1627.4424;1656.3139;1687.8842;1740.8205
5;332.9778;376.2635;412.3396;450.2265;487.4797;532.9217;564.1208;606.7893;643.1167;684.5724;719.1757;746.7857;792.2648;827.1405;866.3461;906.2932;944.1381;990.1916;1016.3222;1055.5927;1091.3838;1126.4880;1179.8764;1209.1014;1252.7371;1296.5881;1312.7223;1367.7158;1389.7867;1432.8324;1469.2231;1517.7551;1543.9900;1587.4883;1629.0157;1656.2692;1686.1546;1743.6841
5;337.4244;377.8215;414.7387;447.0124;490.1602;532.1446;561.8201;605.1457;644.6143;687.1360;720.1415;746.4990;787.8638;825.0302;865.4651;904.7507;943.9420;991.2222;1010.4042;1053.4700;1090.8716;1182.1804;1212.9513;1257.2146;1292.0144;1312.1860;1358.7439;1386.3867;1434.2090;1467.9233;1515.8115;1544.1753;1576.4028;1646.2606;1657.9367;1675.0400;1748.2972
5;329.4657;378.2585;410.4111;450.4579;490.8932;532.9201;563.5511;605.0152;641.2717;681.5611;719.8377;751.8798;795.4003;828.8496;865.3336;903.9351;942.6461;989.4638;1017.5397;1056.2657;1090.4141;1120.6930;1176.6487;1205.1507;1245.1174;1290.4840;1311.5115;1361.0589;1386.5674;1432.0309;1462.7864;1514.7510;1544.7797;1591.9348;1634.0830;1657.3857;1682.3474;1741.5281
